email,mission_type,host_country,city,address,phone,website,wikidata_qid
,Zhujingban,People's Republic of China,,,,http://www.draemp.gov.mo,http://www.wikidata.org/entity/Q14868933
,de facto embassy,Taiwan,Xinyi District,,,http://www.decm.gov.mo/,http://www.wikidata.org/entity/Q15243362
