email,mission_type,host_country,city,address,phone,website,wikidata_qid
,high commission,Australia,Canberra,,,,http://www.wikidata.org/entity/Q106489847
,embassy,Belgium,Etterbeek,,,http://samoaembassybelgium.com/,http://www.wikidata.org/entity/Q69913560
,embassy,Japan,Minato,,,http://www.samoaembassyjapan.jp/,http://www.wikidata.org/entity/Q61786749
,high commission,New Zealand,Wellington,,,https://samoa.org.nz,http://www.wikidata.org/entity/Q111896554
