email,mission_type,host_country,city,address,phone,website,wikidata_qid
,consulate general,Australia,Brisbane,,,,http://www.wikidata.org/entity/Q56326141
,embassy,Taiwan,Taipei,,,,http://www.wikidata.org/entity/Q96872363
